schemaVersion	recordType	subjectID	unitID	requirementID	childID	unitClass	anchorKind	specPath	specBlob	specByteLength	specLineCount	specSHA256	headingPath	anchorLocator	unitStartByte	unitEndByteExclusive	unitStartLine	unitEndLine	unitSpanSHA256	unitSemanticSHA256	requirementSemanticSHA256	disposition	executionState	clauseCount	clauseRoot	sourceBindingCount	sourceBindingRoot	targetBindingCount	targetBindingRoot	bindingOrdinal	clauseOrdinal	clauseRole	clauseStartByte	clauseEndByteExclusive	clauseSHA256	clauseCommitment	sourceID	sourceKind	sourcePath	sourceLocator	sourceRevision	sourceCommit	sourceTree	sourceBlob	sourceByteLength	sourceSHA256	admissionState	scanNumber	scanKind	scanID	scanTargetRevision	scanOfficialState	canonicalArtifactState	targetOrdinal	governedOwner	governedWave	nonProductionClass	selectorPath	selectorID	pendingGateID	targetCommitment	sourceBindingCommitment	rowCommitment
1	SOURCE	QRS-6dbf3f14566773907b37c1a3	QUN-749b9b64905192fe8e7949d7	QRS-6dbf3f14566773907b37c1a3	QSC-222987bcdaa9e2048ecb4b87	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	P0C-ASSERT	repositoryPrecommit	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:24430-24570	gitblob:3c32def5329705fa193150f3bbb74332d759ba2c	-	-	3c32def5329705fa193150f3bbb74332d759ba2c	1417949	fc17dc82afb4e2fbd1f8c4a6854afae090045ada3ae45184c82ec959584e3e10	pendingProtectedIntake	-	-	-	-	-	-	-	-	-	-	-	-	-	-	222987bcdaa9e2048ecb4b87a4b065dde438add3a4b30ad0af6c252391dbcf00	cb84e3cd242d0f320550d8cee43f2e781f2c3f05ae749900ffea1bc59b3c3d16
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-bcf7652c55dca8a3ca995cf7	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	P0B-W6	repositoryCommitted	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:2923-3462	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	1f1efdf28bd31bb8fd5ec043e1f4f44fa11f6d01	7ba6ce066f44e02273f39e4de43fbe9573761c98	228471	8949a43b5e56cef601eb0983bb08f542500ce30f5a8dbc72a3bec0dd841bf550	admittedControlled	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bcf7652c55dca8a3ca995cf740f1638eb1ad57fe75565eb4345de8c20c441aa3	7a5d750812b88fc4f57ab68fcca46100cffe429fadfb30ec4f0ee49a4330c82a
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-8c116a2db075202649c4ce36	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	P0B-CERT	repositoryCommitted	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:3928-4208	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	1f1efdf28bd31bb8fd5ec043e1f4f44fa11f6d01	7ba6ce066f44e02273f39e4de43fbe9573761c98	228471	8949a43b5e56cef601eb0983bb08f542500ce30f5a8dbc72a3bec0dd841bf550	admittedControlled	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8c116a2db075202649c4ce3661c984bf0037947d1caf051a3fb89f10fb740725	c7e30bfd87f705a115b1bada0621c800dd44b50671b7243e2beb22df5ab7d737
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-eedaab691c063e09ac2d3997	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	C08-LONGCHAIN	repositoryPrecommit	docs/superpowers/specs/2026-08-10-qinao-global-invariant-firewall-and-recovery-design.md	lines:1553-1617	gitblob:887c23a28fb9098d86d252aa8b6dc9153380738b	-	-	887c23a28fb9098d86d252aa8b6dc9153380738b	233726	4eb06cde16e0cf5985c7272147ced9274dd83648a098772c8b5a06f7b3ebeab6	pendingA0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	eedaab691c063e09ac2d399769647a9f166ab966023137d5317935b5c04fad5e	489aabe8135a93839b1e055b4ee0d711145145bcce9e3085446390d1809b8816
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-4532a8f4700b2fff27c62f67	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	C08-FAILURE	repositoryPrecommit	docs/superpowers/specs/2026-08-10-qinao-global-invariant-firewall-and-recovery-design.md	lines:3369-3395	gitblob:887c23a28fb9098d86d252aa8b6dc9153380738b	-	-	887c23a28fb9098d86d252aa8b6dc9153380738b	233726	4eb06cde16e0cf5985c7272147ced9274dd83648a098772c8b5a06f7b3ebeab6	pendingA0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4532a8f4700b2fff27c62f670d4d2b800ee62a02ff3f0a9a9b8f230b81c368bf	b2ecc665085ce9a36bac6290795af0a65d18fa396eb9f04e0d9fec9d8e25c32a
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-dd557fa12b366e99b4a048ad	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	C08-VERIFY	repositoryPrecommit	docs/superpowers/specs/2026-08-10-qinao-global-invariant-firewall-and-recovery-design.md	lines:3397-3664	gitblob:887c23a28fb9098d86d252aa8b6dc9153380738b	-	-	887c23a28fb9098d86d252aa8b6dc9153380738b	233726	4eb06cde16e0cf5985c7272147ced9274dd83648a098772c8b5a06f7b3ebeab6	pendingA0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dd557fa12b366e99b4a048ad1a76edc0b8fb12fe6061ebe2d0c80dda1284e275	9fa4852c5eafcc9dd81531e5c3ae132678658ee44b926868105ad211c8aeab07
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-175389e8c07d8d1bed230f5b	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	6	-	-	-	-	-	-	P0C-W6	repositoryPrecommit	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:23684-23770	gitblob:3c32def5329705fa193150f3bbb74332d759ba2c	-	-	3c32def5329705fa193150f3bbb74332d759ba2c	1417949	fc17dc82afb4e2fbd1f8c4a6854afae090045ada3ae45184c82ec959584e3e10	pendingProtectedIntake	-	-	-	-	-	-	-	-	-	-	-	-	-	-	175389e8c07d8d1bed230f5bebf404f18ca19e7cadb947ac6023334d9848d2d7	a14b65051b3e2b49264ae349c4cd6f4987e148398fbca272349f04e3f3ca75fb
1	SOURCE	QRS-9913b3053e032a857b0c51ea	QUN-749b9b64905192fe8e7949d7	QRS-9913b3053e032a857b0c51ea	QSC-a4c2ea36314b972e937ec43d	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:5	42520	42621	781	782	2ae945767c7b1e571084a1eab331566c5a667e1b66c40ad955f330e539a0d158	749b9b64905192fe8e7949d796752b2912828d9cdfdf1d2b109baa88ad48bd04	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	P0C-ASSERT	repositoryPrecommit	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:24430-24570	gitblob:3c32def5329705fa193150f3bbb74332d759ba2c	-	-	3c32def5329705fa193150f3bbb74332d759ba2c	1417949	fc17dc82afb4e2fbd1f8c4a6854afae090045ada3ae45184c82ec959584e3e10	pendingProtectedIntake	-	-	-	-	-	-	-	-	-	-	-	-	-	-	a4c2ea36314b972e937ec43d2cd2e7163fdb198943bede34dff6649c123d9128	c21ec16c22a1a6380b9795178061bf1257eddfd10d4e8fbda28cbdc44d432cc6
1	SOURCE	QUN-74bc115649b931ca2ddf1776	QUN-74bc115649b931ca2ddf1776	-	QSC-f379da6255a7e27965929da6	evidence	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002146726f7a656e20696e7075747320616e642065766964656e63652073746174757303000000000000002744656570205363616e206f7065726174696f6e616c20636f6e747261637420736e617073686f74	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002146726f7a656e20696e7075747320616e642065766964656e63652073746174757303000000000000002744656570205363616e206f7065726174696f6e616c20636f6e747261637420736e617073686f74:listLeader:17	13966	14084	281	282	b40f4e1a2a37da92d8f5e2c32c84c320ceca8b591c12eaebd51bfc701d5aff3b	74bc115649b931ca2ddf1776cb560ef8b36ddf6b8f72d2ca16ea9231c340e92a	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	DS022-COVERAGE-SCHEMA	externalFrozen	/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/schemas/coverage.schema.json	bytes:0-4670	codex-security@0.1.22	-	-	-	4670	7964b132998ca4dcdd19c75f5d92483e1d44cb71462237709b968ec548c10652	externalObservedOnly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	f379da6255a7e27965929da61a8064eb5de3d2799bc8866b3a8c916f763660de	b0e01a5f4721d0e02615e42e8baaa4ef04c1df46549d19e40bb8c35aef2af9ea
1	SOURCE	QUN-74e23ca48e36983c058a894f	QUN-74e23ca48e36983c058a894f	-	QSC-ab414be6b0c62e0ff770fcc8	evidence	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002146726f7a656e20696e7075747320616e642065766964656e63652073746174757303000000000000002744656570205363616e206f7065726174696f6e616c20636f6e747261637420736e617073686f74	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002146726f7a656e20696e7075747320616e642065766964656e63652073746174757303000000000000002744656570205363616e206f7065726174696f6e616c20636f6e747261637420736e617073686f74:listLeader:7	12800	12930	259	260	f084b15ba6e45707db19af095a58e243d31e80c304880688264ee3c9f47aa643	74e23ca48e36983c058a894fbd95b1b7600b6b2e199ab9c55ebf4b41645a21ff	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	DS022-RUNTIME	externalFrozen	-	derived:brotli-decompress(DS022-BRCAT)	codex-security@0.1.22	-	-	-	1519560	5b092fbe6692c14a0d5cf41e356d3bfcccfd98693963ef5b09d689741649a9db	externalObservedOnly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ab414be6b0c62e0ff770fcc89ed1e66a046e33fd9b0cb3a8f09d69877f92f575	0b2d4f4d0e90d66a09638c6b1046e85daa47fa53b97c0e69c65ffce57ad59bac
1	SOURCE	QRS-2bf8b0b9d887658d6cfdf29d	QUN-74e3a6fc7826998dc9711fce	QRS-2bf8b0b9d887658d6cfdf29d	QSC-2cc1b5858a8fcb6f987a828e	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e:listLeader:4	32952	33105	620	621	bed7f5fbc0f603a9bfa333b1c242a301713b173b05e76444d1646a70b2c39e44	74e3a6fc7826998dc9711fced4fe3b4c8ae4108a91ed95016afea7f7def42f29	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	P0B-W1	repositoryCommitted	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:1303-1715	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	1f1efdf28bd31bb8fd5ec043e1f4f44fa11f6d01	7ba6ce066f44e02273f39e4de43fbe9573761c98	228471	8949a43b5e56cef601eb0983bb08f542500ce30f5a8dbc72a3bec0dd841bf550	admittedControlled	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2cc1b5858a8fcb6f987a828e0952a2eeee949cf81f21f95ca451939cc0cd8ea7	3bf7cd73a3bbfbc41a8b5f7252d7b16e5f6463601332d0653f7a06032dd63ab7
1	SOURCE	QRS-2bf8b0b9d887658d6cfdf29d	QUN-74e3a6fc7826998dc9711fce	QRS-2bf8b0b9d887658d6cfdf29d	QSC-693223fd82ab61b3c68370cd	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e:listLeader:4	32952	33105	620	621	bed7f5fbc0f603a9bfa333b1c242a301713b173b05e76444d1646a70b2c39e44	74e3a6fc7826998dc9711fced4fe3b4c8ae4108a91ed95016afea7f7def42f29	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	P0B-W2	repositoryCommitted	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:1716-2160	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	29d953a8ab7f1b8cfe83ae1f99c9ace620b2f895	1f1efdf28bd31bb8fd5ec043e1f4f44fa11f6d01	7ba6ce066f44e02273f39e4de43fbe9573761c98	228471	8949a43b5e56cef601eb0983bb08f542500ce30f5a8dbc72a3bec0dd841bf550	admittedControlled	-	-	-	-	-	-	-	-	-	-	-	-	-	-	693223fd82ab61b3c68370cd3eb31ec5500cfc67acaad73a7200f7e30445ecbb	b74489819c2feb422c66f71b982304bcf454bbaacef9bc5cab91a0fa168e548e
1	SOURCE	QRS-2bf8b0b9d887658d6cfdf29d	QUN-74e3a6fc7826998dc9711fce	QRS-2bf8b0b9d887658d6cfdf29d	QSC-414f392add626bed38965301	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e:listLeader:4	32952	33105	620	621	bed7f5fbc0f603a9bfa333b1c242a301713b173b05e76444d1646a70b2c39e44	74e3a6fc7826998dc9711fced4fe3b4c8ae4108a91ed95016afea7f7def42f29	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	C08-INQUIRY	repositoryPrecommit	docs/superpowers/specs/2026-08-10-qinao-global-invariant-firewall-and-recovery-design.md	lines:1011-1052	gitblob:887c23a28fb9098d86d252aa8b6dc9153380738b	-	-	887c23a28fb9098d86d252aa8b6dc9153380738b	233726	4eb06cde16e0cf5985c7272147ced9274dd83648a098772c8b5a06f7b3ebeab6	pendingA0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	414f392add626bed389653010c7068fb0879e178fe33339ff419f937d0dd7c42	a22bd09c56d35f1e9753a876e1d1b6573b7d4d59882593c3b48d35584be20e24
1	SOURCE	QRS-2bf8b0b9d887658d6cfdf29d	QUN-74e3a6fc7826998dc9711fce	QRS-2bf8b0b9d887658d6cfdf29d	QSC-134f1f2783666dbd484bb754	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000001957686973706572207369646520636f6e766572736174696f6e:listLeader:4	32952	33105	620	621	bed7f5fbc0f603a9bfa333b1c242a301713b173b05e76444d1646a70b2c39e44	74e3a6fc7826998dc9711fced4fe3b4c8ae4108a91ed95016afea7f7def42f29	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	P0C-SYMBOLS	repositoryPrecommit	docs/superpowers/plans/2026-07-29-qinao-dual-space-automation-controlled-convergence.md	lines:16412-16449	gitblob:3c32def5329705fa193150f3bbb74332d759ba2c	-	-	3c32def5329705fa193150f3bbb74332d759ba2c	1417949	fc17dc82afb4e2fbd1f8c4a6854afae090045ada3ae45184c82ec959584e3e10	pendingProtectedIntake	-	-	-	-	-	-	-	-	-	-	-	-	-	-	134f1f2783666dbd484bb7541a1a88bdb9478fb2116beb47d864b661bfece317	a231fd0e41c7f3afea05392a95ac24c174c9c81e5fcd28fef1039a6c89993ab7
